80,240,320,g to N factor
23.22215194,51.04362366,52.37732833,0.009806652
10.19891808,60.8208557,33.3622301,
25.79149476,42.49222312,59.47734438,
25.40903533,43.57095484,37.90270998,
25.60516837,40.07978672,,
