0.9806652,2.9419956,4.903326,7.354989,9.806652,g to N factor
0.666852336,10.41466442,18.28940598,26.11511428,27.30171917,0.009806652
2.275143264,20.89797541,21.12352841,38.06942306,50.41599793,
5.93302446,8.355267504,34.31347535,25.41884198,29.06691653,
3.942274104,8.963279928,22.45723308,28.08625133,45.64015841,
4.226667012,21.16275502,21.69231422,40.25630646,52.36752168,
